"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3130000","3130000-101-1986-02238","19861002","","01","영업/정상","01","영업","","","","","02 3626384","52.50","121859","서울특별시 마포구 아현동 331-26번지 ","서울특별시 마포구 신촌로32길 3-14 (아현동, 1층)","04115","신난향꿀짜장","2016-10-20 10:52:42","I","2018-08-31 23:59:59.0","중국식","195862.31333932     ","450507.479961265    ","중국식","0","0","기타","기타","상수도전용","","","","","","","","","N","52.5","","",""
"3130000","3130000-101-1986-02571","19860509","","01","영업/정상","01","영업","","","","","02 7198338","65.95","121758","서울특별시 마포구 공덕동 256-13 제일빌딩 1층동 2호호","서울특별시 마포구 만리재로 15, 1층동 2호호 (공덕동,제일빌딩)","04214","사하라","2020-11-19 17:16:55","U","2020-11-21 02:40:00.0","경양식","195748.06444032     ","449145.578789461    ","경양식","1","1","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","65.95","","",""
"3130000","3130000-101-1986-03692","19860901","","01","영업/정상","01","영업","","","","","02 3641041","28.95","121859","서울특별시 마포구 아현동 282-1번지 ","서울특별시 마포구 굴레방로 11 (아현동, 1층)","04117","날아라 생선","2019-05-03 16:41:51","U","2019-05-05 02:40:00.0","한식","196012.782823632    ","450321.727961584    ","한식","0","1","학교정화(절대)","을","상수도전용","","","","","","","","","N","28.95","","",""
"3130000","3130000-101-1986-03984","19861031","","01","영업/정상","01","영업","","","","","02 7179061","18.40","121813","서울특별시 마포구 도화동 345-4번지 1층 ","서울특별시 마포구 도화2길 3 (도화동,1층)","04172","코끼리분식","2016-06-09 12:02:31","I","2018-08-31 23:59:59.0","분식","195405.593417026    ","448676.434010312    ","분식","0","1","기타","지도","상수도전용","","","","","","","","","N","18.4","","",""
"3130000","3130000-101-1987-00516","19870724","","01","영업/정상","01","영업","","","","","02 7122676","100.92","121812","서울특별시 마포구 도화동 25-11","서울특별시 마포구 새창로 21 (도화동)","04169","원조갈매기&곱깨비","2022-12-27 10:49:21","U","2021-11-01 22:09:00.0","한식","195709.892173144","448877.703842559","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-00773","1987-07-10","","01","영업/정상","01","영업","","","","","02 7142245","70.22","121-875","서울특별시 마포구 용강동 43-5","서울특별시 마포구 토정로 307 (용강동)","04166","김박사손칼국수","2024-01-18 14:20:37","U","2023-11-30 22:00:00.0","한식","194909.844640562","448684.985222164","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-01010","19870417","","01","영업/정상","01","영업","","","","","02 3334230","29.58","121807","서울특별시 마포구 노고산동 49-6번지 ","서울특별시 마포구 신촌로12가길 33 (노고산동)","04057","찜땍","2009-04-28 10:46:26","I","2018-08-31 23:59:59.0","일식","194137.937160186    ","450358.836356077    ","일식","1","1","기타","지도","상수도전용","","","","","","","","","N","29.58","","",""
"3130000","3130000-101-1987-01152","1987-11-17","","01","영업/정상","01","영업","","","","","02   7133041","27.72","121-854","서울특별시 마포구 신수동 10-2","서울특별시 마포구 백범로 68 (신수동)","04110","코코가츠","2024-01-18 15:29:48","U","2023-11-30 22:00:00.0","한식","194549.922985317","449633.793583481","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-02386","1987-05-09","","01","영업/정상","01","영업","","","","","","31.91","121-869","서울특별시 마포구 연남동 568-23 (1층)","서울특별시 마포구 동교로27길 41 (연남동,(1층))","03991","북새통","2023-05-22 11:04:50","U","2022-12-04 22:04:00.0","한식","192990.763156695","450825.627592405","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-03027","1987-09-07","","01","영업/정상","01","영업","","","","","02 3378083","162.50","121-895","서울특별시 마포구 서교동 407-3","서울특별시 마포구 와우산로 63 (서교동)","04049","오닉스 서울","2024-01-30 10:58:52","U","2023-12-02 00:01:00.0","경양식","193112.929042152","449780.695944701","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-03052","1987-11-10","","01","영업/정상","01","영업","","","","","02 3345842","107.10","121-895","서울특별시 마포구 서교동 407-25","서울특별시 마포구 잔다리로 9, 1층 (서교동)","04049","온달집","2024-05-16 19:39:37","U","2023-12-04 23:08:00.0","경양식","193035.427946082","449815.63152776","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-03931","1987-03-26","","01","영업/정상","01","영업","","","","","02 7017717","44.62","121-812","서울특별시 마포구 도화동 181-6","서울특별시 마포구 도화길 49 (도화동)","04168","숙련도 2층","2024-01-26 09:27:56","U","2023-11-30 22:08:00.0","호프/통닭","195589.003240915","448863.161712665","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1987-04524","19871030","","01","영업/정상","01","영업","","","","","02  31447380","72.21","121838","서울특별시 마포구 서교동 358-29번지 ","서울특별시 마포구 와우산로 91 (서교동, 1층)","04040","르브와","2017-06-27 13:18:13","I","2018-08-31 23:59:59.0","분식","193199.606558253    ","450056.589374969    ","분식","1","2","기타","지도","상수도전용","","","","","","","","","N","72.21","","",""
"3130000","3130000-101-1988-00367","19880906","","01","영업/정상","01","영업","","","","","02 7545840","21.32","121801","서울특별시 마포구 공덕동 110-59번지 ","서울특별시 마포구 만리재옛길 56 (공덕동, 1층)","04208","오리도시","2018-07-27 10:29:44","I","2018-08-31 23:59:59.0","한식","196180.490722942    ","449593.776046751    ","한식","0","1","기타","지도","상수도전용","","","","","","","","","N","50","","",""
"3130000","3130000-101-1988-00775","1988-06-14","","01","영업/정상","01","영업","","","","","02 7164393","202.68","121-875","서울특별시 마포구 용강동 40-5","서울특별시 마포구 토정로 315 (용강동)","04166","전주향","2023-11-01 10:01:23","U","2022-11-01 00:03:00.0","한식","194978.206226378","448626.32602036","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1988-00933","19880729","","01","영업/정상","01","영업","","","","","02  711 7766","87.26","121874","서울특별시 마포구 염리동 172-15 ","서울특별시 마포구 독막로 308 (염리동)","04155","마포낙지한마리수제비","2021-01-07 09:29:31","U","2021-01-09 02:40:00.0","한식","195234.702073665    ","449043.724409846    ","한식","2","3","주택가주변","지도","상수도전용","","","","","","","","","N","87.26","","",""
"3130000","3130000-101-1988-01890","19880216","","01","영업/정상","01","영업","","","","","02 3244704","100.57","121827","서울특별시 마포구 망원동 478-1","서울특별시 마포구 월드컵로29길 7 (망원동)","03963","홍어전문점","2022-06-27 10:24:53","U","2021-12-05 22:09:00.0","한식","191594.159970087","450883.01108807","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1988-02047","19881101","","01","영업/정상","01","영업","","","","","02  31428889","87.53","121846","서울특별시 마포구 성산동 242-14번지 ","서울특별시 마포구 잔다리로 134 (성산동, 1층)","03998","서교전집","2015-07-31 13:32:44","I","2018-08-31 23:59:59.0","한식","192238.530877061    ","450721.379676072    ","한식","1","1","주택가주변","지도","상수도전용","","","","","","","","","N","87.53","","",""
"3130000","3130000-101-1988-02680","19880615","","01","영업/정상","01","영업","","","","","02 7010965","35.28","121812","서울특별시 마포구 도화동 173-0 삼창프라자 B1-73,74 ","서울특별시 마포구 마포대로 63-8 (도화동,삼창프라자 B1-73,74)","04157","승","2020-11-25 10:31:13","U","2020-11-27 02:40:00.0","경양식","195324.793653981    ","448885.430093289    ","경양식","0","0","기타","지도","상수도전용","","","","","","","","","N","35.28","","",""
"3130000","3130000-101-1988-04238","19880712","","01","영업/정상","01","영업","","","","","","47.85","121874","서울특별시 마포구 염리동 173-29 ","서울특별시 마포구 토정로37길 41 (염리동, 하나프라자 1층)","04155","테라21","2021-07-06 12:07:32","U","2021-07-08 02:40:00.0","통닭(치킨)","195206.289236548    ","448943.060004772    ","통닭(치킨)","1","1","학교정화(절대)","자율","상수도전용","0","0","0","0","0","","0","0","N","47.85","","",""
"3130000","3130000-101-1988-04958","19881017","","01","영업/정상","01","영업","","","","","02 3242198","24.80","121885","서울특별시 마포구 합정동 383-14번지 ","서울특별시 마포구 양화로 27 (합정동, 1층)","04027","마포소금구이","2018-12-24 10:53:22","U","2018-12-26 02:40:00.0","분식","192175.869467991    ","449657.79306933     ","분식","2","2","주택가주변","지도","상수도전용","","","","","","","","","N","24.8","","",""
"3130000","3130000-101-1989-00273","19890408","","01","영업/정상","01","영업","","","","","02 7017672","11.88","121800","서울특별시 마포구 공덕동 25-20 ","서울특별시 마포구 만리재옛길 72 (공덕동)","04208","길목식당","2021-12-17 14:26:09","U","2021-12-19 02:40:00.0","한식","196286.355821702    ","449700.332404203    ","한식","0","1","주택가주변","을","상수도전용","0","0","0","0","0","","0","0","N","11.88","","",""
"3130000","3130000-101-1989-00368","19890225","","01","영업/정상","01","영업","","","","","02 7196358","231.39","121803","서울특별시 마포구 공덕동 255-5번지 ","서울특별시 마포구 만리재로1길 3 (공덕동)","04213","마포진짜원조최대포집","2017-11-29 17:28:25","I","2018-08-31 23:59:59.0","한식","195695.000561281    ","449144.031996433    ","한식","1","4","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","231.39","","",""
"3130000","3130000-101-1989-00513","19891215","","01","영업/정상","01","영업","","","","","02  32733020","37.99","121812","서울특별시 마포구 도화동 182-16번지 1층 ","서울특별시 마포구 도화길 48-6 (도화동,1층)","04169","장수갈매기","2008-07-31 12:15:04","I","2018-08-31 23:59:59.0","한식","195579.626765037    ","448813.869733738    ","한식","1","1","주택가주변","지도","상수도전용","","","","","","","","","N","37.99","","",""
"3130000","3130000-101-1989-00576","19890216","","01","영업/정상","01","영업","","","","","7169693","52.10","121813","서울특별시 마포구 도화동 201-5 ","서울특별시 마포구 도화길 12-3 (도화동)","04172","서산꽃게전문점","2020-12-01 11:50:16","U","2020-12-03 02:40:00.0","한식","195329.813079194    ","448629.1285185      ","한식","1","1","기타","지도","상수도전용","","","","","","","","","N","52.1","","",""
"3130000","3130000-101-1989-00582","1989-09-04","","01","영업/정상","01","영업","","","","","02 7176108","17.40","121-745","서울특별시 마포구 도화동 173-0 삼창빌딩 지1동 43호","서울특별시 마포구 마포대로 63-8, 지1동 43호 (도화동,삼창빌딩)","04157","다래분식","2024-01-18 14:12:19","U","2023-11-30 22:00:00.0","한식","195324.793653981","448885.430093289","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1989-00603","19890615","","01","영업/정상","01","영업","","","","","02 7120731","45.09","121815","서울특별시 마포구 도화동 538번지 성지빌딩 지하14호 ","서울특별시 마포구 큰우물로 75 (도화동,성지빌딩 지하14호)","04158","마포김치찌개","2011-07-14 11:10:46","I","2018-08-31 23:59:59.0","한식","195184.335899857    ","448780.26877488     ","한식","2","2","기타","을","상수도전용","","","","","","","","","N","45.09","","",""
"3130000","3130000-101-1989-00604","1989-05-11","","01","영업/정상","01","영업","","","","","","37.96","121-813","서울특별시 마포구 도화동 334-3","서울특별시 마포구 도화길 18 (도화동)","04172","도화 메밀촌","2024-05-27 10:31:47","U","2023-12-04 22:09:00.0","분식","195348.798047886","448660.441874134","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-1989-00762","19890608","","01","영업/정상","01","영업","","","","","02 7013274","180.49","121070","서울특별시 마포구 용강동 508 e-편한세상 마포3차아파트 단지내상가 B105, B106호 ","서울특별시 마포구 토정로31길 24 (용강동, e-편한세상 마포3차아파트 단지내상가 B105, B106호)","04166","카페 진미한옥","2021-11-19 09:24:39","U","2021-11-21 02:40:00.0","한식","194956.25364301     ","448813.415128501    ","한식","2","3","주택가주변","지도","상수도전용","","","","","","","","","N","180.49","","",""
